timestamp,trend_rank,agree,accel,accel_rank,persist,persist_rank,vol_rank,vol_change,vol_chg_rank,dist200,dist200_rank,dd_state,fwd
2017-07-29 00:00:00+00:00,0.8602739726027397,1.0,-1.5160411278772719,0.00821917808219178,488,1.0,0.9972602739726028,0.5858173700351281,0.7397260273972602,0.635895344040506,0.8027397260273973,-0.09962387211651957,0.008768169445047214
2017-07-30 00:00:00+00:00,0.8410958904109589,1.0,-1.5793491771536825,0.005479452054794521,489,1.0,0.9917808219178083,0.5763083811412499,0.7342465753424657,0.6407188398701922,0.8027397260273973,-0.091694509466552,0.04763240305784411
2017-07-31 00:00:00+00:00,0.852054794520548,1.0,-1.4882135810853248,0.0136986301369863,490,1.0,1.0,0.5522421465867267,0.7178082191780822,0.7102304361429432,0.8301369863013699,-0.04738277681078229,-0.044480242869271436
2017-08-01 00:00:00+00:00,0.7945205479452054,1.0,-1.3670596865632667,0.021917808219178082,491,1.0,1.0,0.5725651354236605,0.7315068493150685,0.6265699380013035,0.7890410958904109,-0.08882686780171922,-0.012035142109787955
2017-08-02 00:00:00+00:00,0.7780821917808219,1.0,-1.415727852664913,0.019178082191780823,492,1.0,1.0,0.7733938373174805,0.8246575342465754,0.5982072895987245,0.7726027397260274,-0.0997272405951356,0.031758189361802636
2017-08-03 00:00:00+00:00,0.8,1.0,-1.5221449326925622,0.010958904109589041,493,1.0,1.0,0.7839115239934709,0.8246575342465754,0.6402930294491105,0.7972602739726027,-0.07067736363696997,0.024918197469125936
2017-08-04 00:00:00+00:00,0.8,1.0,-1.4712214717622485,0.019178082191780823,494,1.0,1.0,0.985095245359358,0.8602739726027397,0.671727961427873,0.8082191780821918,-0.04722939132638426,0.12675878845867672
2017-08-05 00:00:00+00:00,0.8821917808219178,1.0,-1.6972986577108848,0.005479452054794521,495,1.0,1.0,0.7762102526535886,0.8191780821917808,0.8847627459325884,0.9068493150684932,0.0,-0.0065793475821198655
2017-08-06 00:00:00+00:00,0.8273972602739726,1.0,-1.6145344907853572,0.00821917808219178,496,1.0,0.9972602739726028,0.7814417072454554,0.8191780821917808,0.8597898465524176,0.8958904109589041,-0.006557751064439787,0.053184144838875014
2017-08-07 00:00:00+00:00,0.8684931506849315,1.0,-1.688780155016145,0.00821917808219178,497,1.0,0.9972602739726028,0.4818194507412703,0.6712328767123288,0.9473554505199611,0.9232876712328767,0.0,0.00709611725226722
2017-08-08 00:00:00+00:00,0.8410958904109589,1.0,-1.799712199593316,0.0027397260273972603,498,1.0,0.9945205479452055,0.48239966092897246,0.6712328767123288,0.9471189233250414,0.9205479452054794,0.0,-0.02354204594084308
2017-08-09 00:00:00+00:00,0.7945205479452054,1.0,-1.7057292142704539,0.00821917808219178,499,1.0,0.989041095890411,0.4632850428407651,0.6547945205479452,0.8888245273933941,0.9013698630136986,-0.02326709384852277,0.030109319788387268
2017-08-10 00:00:00+00:00,0.8849315068493151,1.0,-1.6588880531928003,0.01643835616438356,500,1.0,0.9863013698630136,0.08466989503428102,0.5095890410958904,0.9328337765925738,0.9123287671232877,0.0,0.059492582263118265
2017-08-11 00:00:00+00:00,0.8849315068493151,1.0,-1.761624477911202,0.005479452054794521,501,1.0,0.989041095890411,0.06887665454938263,0.4958904109589041,1.0356343892289517,0.9506849315068493,0.0,0.05787688378815581
2017-08-12 00:00:00+00:00,0.9095890410958904,1.0,-1.9489127451946326,0.0027397260273972603,502,1.0,0.989041095890411,0.0571779815425173,0.4904109589041096,1.139139010352792,0.9671232876712329,0.0,0.04701116547555273
2017-08-13 00:00:00+00:00,0.9506849315068493,1.0,-1.999121987329181,0.0027397260273972603,503,1.0,0.9780821917808219,0.03864136495802528,0.4849315068493151,1.2226846501183597,0.9780821917808219,0.0,0.062095551040382446
2017-08-14 00:00:00+00:00,0.9698630136986301,1.0,-1.943834236979039,0.00821917808219178,504,1.0,0.9342465753424658,-0.025586939783758478,0.4383561643835616,1.3432501328403066,0.9917808219178083,0.0,-0.03789603429221877
2017-08-15 00:00:00+00:00,0.936986301369863,1.0,-1.8630728953050482,0.010958904109589041,505,1.0,0.9342465753424658,-0.03853822134352203,0.4301369863013699,1.2364785192972771,0.9780821917808219,-0.0371869647734111,0.04926705022587896
2017-08-16 00:00:00+00:00,0.9424657534246575,1.0,-1.8024507777957965,0.0136986301369863,506,1.0,0.9260273972602739,-0.10001459278105373,0.37534246575342467,1.3278650293094585,0.989041095890411,0.0,-0.020809951394825887
2017-08-17 00:00:00+00:00,0.9013698630136986,1.0,-1.8602651652699709,0.0136986301369863,507,1.0,0.9260273972602739,-0.08767798209746291,0.39452054794520547,1.2596796093297624,0.9780821917808219,-0.020594918547097163,-0.042548948104828455
2017-08-18 00:00:00+00:00,0.8493150684931506,1.0,-1.8409402674327353,0.01643835616438356,508,1.0,0.9260273972602739,-0.0844587004618782,0.4,1.1475303259887704,0.958904109589041,-0.06139345218889658,0.013485886291112692
2017-08-19 00:00:00+00:00,0.8602739726027397,1.0,-1.9488651853508299,0.00821917808219178,509,1.0,0.7342465753424657,-0.3192677537313602,0.26301369863013696,1.1586756208514037,0.9616438356164384,-0.04864977425680961,-0.025930988534641486
2017-08-20 00:00:00+00:00,0.8164383561643835,1.0,-1.8283286466767605,0.021917808219178082,510,1.0,0.6958904109589041,-0.3544454489771386,0.23835616438356164,1.0868495237659568,0.9342465753424658,-0.07300212127661043,-0.012167059529675228
2017-08-21 00:00:00+00:00,0.7342465753424657,1.0,-1.8222588516944276,0.024657534246575342,511,1.0,0.6767123287671233,-0.36795367818902436,0.23013698630136986,1.045837599755031,0.9260273972602739,-0.0842126219390803,0.022239611927838965
2017-08-22 00:00:00+00:00,0.7123287671232876,1.0,-1.9028887724324295,0.0136986301369863,512,1.0,0.6684931506849315,-0.37849252485297213,0.22465753424657534,1.0755380193219808,0.9315068493150684,-0.06361770339198314,0.0125045797960599
2017-08-23 00:00:00+00:00,0.7315068493150685,1.0,-1.844983954964402,0.021917808219178082,513,1.0,0.663013698630137,-0.3794532552190071,0.22465753424657534,1.0852189025914574,0.9315068493150684,-0.051835121658760586,0.03987036302543956
2017-08-24 00:00:00+00:00,0.8,1.0,-1.8793016552317316,0.01643835616438356,514,1.0,0.6164383561643836,-0.42550402758707495,0.19452054794520549,1.1521891609380583,0.9561643835616438,-0.01326770419289669,0.01106326645006206
2017-08-25 00:00:00+00:00,0.8794520547945206,1.0,-1.8676678572476584,0.019178082191780823,515,1.0,0.6082191780821918,-0.43294489183583185,0.1917808219178082,1.1581568627606273,0.958904109589041,-0.002290612607293907,-0.003602812617382156
2017-08-26 00:00:00+00:00,0.8191780821917808,1.0,-1.7965977611464574,0.043835616438356165,516,1.0,0.6,-0.4659910988398298,0.16164383561643836,1.1330251738331656,0.936986301369863,-0.00587870508305488,-0.0009695513303213943
2017-08-27 00:00:00+00:00,0.8,1.0,-1.7344398708906474,0.052054794520547946,517,1.0,0.5917808219178082,-0.46569417286524695,0.1643835616438356,1.11391857114416,0.9342465753424658,-0.006842089606202362,0.010287651906596196
2017-08-28 00:00:00+00:00,0.8493150684931506,1.0,-1.6665748137282899,0.06301369863013699,518,1.0,0.5835616438356165,-0.48211220946367983,0.15616438356164383,1.1182861407733573,0.9342465753424658,0.0,0.04765154323795251
2017-08-29 00:00:00+00:00,0.8465753424657534,1.0,-1.8042162011486562,0.038356164383561646,519,1.0,0.589041095890411,-0.47500697503369893,0.16164383561643836,1.2025334114955721,0.9643835616438357,0.0,-0.003707669442164274
2017-08-30 00:00:00+00:00,0.7808219178082192,1.0,-1.7341755177341462,0.057534246575342465,520,1.0,0.5808219178082191,-0.46794647549630897,0.16712328767123288,1.1758167314198946,0.958904109589041,-0.0037008045227224784,0.03473679494501347
