timestamp,raw,scale,sized,realised,regime,asset_ret,fwd,w,fwd_vol20,agent_ret,const_ret,active,yr
2021-10-09 00:00:00+00:00,0.6079071524111409,1.0589138853853697,0.6437213247132373,0.6148710199630614,sideways,0.0185025819150683,-0.004944481025081,0.6148710199630614,0.033646739435526894,-0.003040218091079558,-0.0019777924100324003,-0.0010624256810471578,2021
2021-10-10 00:00:00+00:00,0.6210218415576534,1.0760570696971965,0.6682549430444852,0.6136965732965516,sideways,-0.004944481025081,0.0511406636578581,0.6136965732965516,0.033670384523716776,0.031384850042939005,0.02045626546314324,0.010928584579795763,2021
2021-10-11 00:00:00+00:00,0.6456696591045014,1.0552337813134347,0.6813324358561993,0.6254517150534394,bull,0.0511406636578581,-0.0257854585279846,0.6254517150534394,0.03214466425271031,-0.016127559259767305,-0.01031418341119384,-0.005813375848573464,2021
2021-10-12 00:00:00+00:00,0.6374115315940706,1.044386751580019,0.665704158901176,0.6193121491798643,sideways,-0.0257854585279846,0.0243231419995679,0.6193121491798643,0.031493650276483064,0.01506361734655942,0.009729256799827161,0.005334360546732258,2021
2021-10-13 00:00:00+00:00,0.6640000860628636,1.0518576307760152,0.698433557361154,0.6249615843632758,sideways,0.0243231419995679,-0.000136140227572,0.6249615843632758,0.03208570247715662,-8.508241231897403e-05,-5.44560910288e-05,-3.062632129017403e-05,2021
2021-10-14 00:00:00+00:00,0.6772743125787046,1.0693749624369455,0.7242601925733605,0.6984818657996525,sideways,-0.000136140227572,0.0755913012506557,0.6984818657996525,0.03215210432629943,0.0527991531357816,0.030236520500262282,0.02256263263551932,2021
2021-10-15 00:00:00+00:00,0.6957516177971481,1.0247978596522638,0.7130047687681172,0.7136033655590716,sideways,0.0755913012506557,-0.013258202922455,0.7136033655590716,0.028112407629630035,-0.009461098226729006,-0.005303281168982,-0.004157817057747006,2021
2021-10-16 00:00:00+00:00,0.7118181082191952,1.022820163284345,0.7280619136775108,0.7108678579627526,sideways,-0.013258202922455,0.0106721014129704,0.7108678579627526,0.027991498727663884,0.007586453871399535,0.0042688405651881605,0.003317613306211374,2021
2021-10-17 00:00:00+00:00,0.7253432620374721,1.0260416948139297,0.7442324299027923,0.7130448301221903,sideways,0.0106721014129704,0.0083751699047787,0.7130448301221903,0.02795777629298535,0.005971871601997409,0.00335006796191148,0.002621803640085929,2021
2021-10-18 00:00:00+00:00,0.7435304358285003,1.0276749230216975,0.7641075834043433,0.7147483165500073,sideways,0.0083751699047787,0.0364384620133226,0.7147483165500073,0.028627976878416592,0.026044329381693716,0.01457538480532904,0.011468944576364675,2021
2021-10-19 00:00:00+00:00,0.7474381703021994,1.0306580345672258,0.7703531555641883,0.7219889284687254,sideways,0.0364384620133226,0.0268011795380442,0.7219889284687254,0.03129535051217339,0.019350154896370462,0.01072047181521768,0.008629683081152782,2021
2021-10-20 00:00:00+00:00,0.751515448187392,1.1702623532998055,0.8794702369369355,0.7272663665219751,bull,0.0268011795380442,-0.0578936894164073,0.7272663665219751,0.030879986860951752,-0.042104133146422265,-0.02315747576656292,-0.01894665737985934,2021
2021-10-21 00:00:00+00:00,0.7482315534671496,1.1598600618871124,0.8678438959102984,0.8732766547187494,sideways,-0.0578936894164073,-0.0243775241535836,0.8732766547187494,0.028642242128773917,-0.021288322743167,-0.00975100966143344,-0.011537313081733558,2021
2021-10-22 00:00:00+00:00,0.7275365376196113,1.1852587011216034,0.8623190115975291,0.870520247968804,sideways,-0.0243775241535836,0.0100905225512146,0.870520247968804,0.027961371068668448,0.008784004193418142,0.00403620902048584,0.004747795172932302,2021
2021-10-23 00:00:00+00:00,0.7249335562469296,1.191121636676838,0.8634840439988034,0.8716476951528166,sideways,0.0100905225512146,-0.0072680249154934,0.8716476951528166,0.028082986435546756,-0.0063351571659030674,-0.0029072099661973604,-0.0034279471997057066,2021
2021-10-24 00:00:00+00:00,0.7251728763443316,1.242409640482192,0.900961772586398,0.8708293789673575,sideways,-0.0072680249154934,0.0366293492278628,0.8708293789673575,0.027986442828065363,0.03189791344007822,0.014651739691145119,0.017246173748933093,2021
2021-10-25 00:00:00+00:00,0.724979922138527,1.236767715105901,0.8966317618009203,0.8748222868267836,sideways,0.0366293492278628,-0.0435283118227036,0.8748222868267836,0.027086673537245226,-0.038079537290446885,-0.01741132472908144,-0.020668212561365445,2021
2021-10-26 00:00:00+00:00,0.7255955916586486,1.18294638106733,0.8583406792710065,0.8698668777451581,sideways,-0.0435283118227036,-0.0311936400540823,0.8698668777451581,0.025947667193746145,-0.027134314279350875,-0.01247745602163292,-0.014656858257717955,2021
2021-10-27 00:00:00+00:00,0.723102037325781,1.1732031162334036,0.8483455635453292,0.8662373191234041,sideways,-0.0311936400540823,0.0365437143863525,0.8662373191234041,0.028086602527563346,0.03165552918084536,0.014617485754540999,0.01703804342630436,2021
2021-10-28 00:00:00+00:00,0.7173001583998732,1.188626322428796,0.8526018493564341,0.8703417205713945,sideways,0.0365437143863525,0.0278102675863753,0.8703417205713945,0.026883075706760313,0.024204436140676758,0.01112410703455012,0.013080329106126639,2021
2021-10-29 00:00:00+00:00,0.7330722700864604,1.1854559008871175,0.8690248483507094,0.8734058603405652,sideways,0.0278102675863753,-0.0061710057947816,0.8734058603405652,0.02892372481895633,-0.005389792625357837,-0.0024684023179126404,-0.0029213903074451967,2021
2021-10-30 00:00:00+00:00,0.7279291591714309,1.2077443474049006,0.8791523273004977,0.8727198467090029,sideways,-0.0061710057947816,-0.0088658690136642,0.8727198467090029,0.02947709739472246,-0.0077374198465471195,-0.0035463476054656802,-0.004191072241081439,2021
2021-10-31 00:00:00+00:00,0.736030566617487,1.341209910915851,0.9871714906843831,0.8717273473405465,sideways,-0.0088658690136642,-0.0064251117637545,0.8717273473405465,0.03022598778417704,-0.00560094563418425,-0.0025700447055018,-0.00303090092868245,2021
2021-11-01 00:00:00+00:00,0.7466781542381238,1.3443980558635429,1.0038326589135125,0.9872259297162164,sideways,-0.0064251117637545,0.0380145608974242,0.9872259297162164,0.030454583013004112,0.03752896022471333,0.01520582435896968,0.022323135865743648,2021
2021-11-02 00:00:00+00:00,0.7489114397262692,1.3260390986308692,0.9930858504889684,0.9876879867709748,sideways,0.0380145608974242,-0.00523341654218,0.9876879867709748,0.030171864163327723,-0.0051689826484796805,-0.0020933666168720002,-0.00307561603160768,2021
2021-11-03 00:00:00+00:00,0.738352562369121,1.325053757031859,0.9783568367813036,0.9876240155219498,sideways,-0.00523341654218,-0.023689525499238,0.9876240155219498,0.0308264477093821,-0.02339634429936706,-0.0094758101996952,-0.013920534099671856,2021
2021-11-04 00:00:00+00:00,0.7064786410251527,1.3351938843323394,0.943285960908206,0.9873275259560936,sideways,-0.023689525499238,-0.0071340803489327,0.9873275259560936,0.030489478329880554,-0.007043673900883707,-0.00285363213957308,-0.004190041761310628,2021
2021-11-05 00:00:00+00:00,0.6982408996333574,1.4478238302749216,1.0109298137617746,0.9872376319976824,sideways,-0.0071340803489327,0.0087394467606953,0.9872376319976824,0.031456984823203034,0.008627910724998644,0.00349577870427812,0.0051321320207205244,2021
2021-11-06 00:00:00+00:00,0.705758080924312,1.4778163436988514,1.042980826687485,0.9873468026547628,sideways,0.0087394467606953,0.0287591784828267,0.9873468026547628,0.03690305693531777,0.028395282921996595,0.01150367139313068,0.016891611528865914,2021
2021-11-07 00:00:00+00:00,0.7317374046320549,1.4613274602374535,1.0693079630717066,0.9876961732950724,bull,0.0287591784828267,0.0670631550299301,0.9876961732950724,0.03646660207926546,0.06623802159215615,0.02682526201197204,0.03941275958018411,2021
2021-11-08 00:00:00+00:00,0.7735192628961927,1.372073876798616,1.0613255738203868,0.9884605252713132,bull,0.0670631550299301,-0.0090323654086071,0.9884605252713132,0.03453650193392145,-0.008928136656234214,-0.00361294616344284,-0.005315190492791374,2021
2021-11-09 00:00:00+00:00,0.8087253887420566,1.3692881195222606,1.1073780667605198,0.98835657114737,bull,-0.0090323654086071,-0.0303603005826007,0.98835657114737,0.03473416434665753,-0.030006802582822727,-0.012144120233040281,-0.017862682349782447,2021
2021-11-10 00:00:00+00:00,0.8518769364468038,1.3858458988096165,1.1805701586653037,1.1114356308246234,bull,-0.0303603005826007,-0.0016115614630223,1.1114356308246234,0.03434699052384716,-0.001791146831266843,-0.0006446245852089201,-0.001146522246057923,2021
2021-11-11 00:00:00+00:00,0.8703281078998557,1.409148549602805,1.226421590925635,1.1116627867988012,bull,-0.0016115614630223,-0.0101792089475938,1.1116627867988012,0.03440962044956482,-0.011315847786089416,-0.004071683579037521,-0.007244164207051896,2021
2021-11-12 00:00:00+00:00,0.8781185659357587,1.4139212949466833,1.2415905398646123,1.112968358373876,bull,-0.0101792089475938,0.0039301364502968,1.112968358373876,0.034427860405666165,0.004374117513272162,0.00157205458011872,0.002802062933153442,2021
2021-11-13 00:00:00+00:00,0.861569102201976,1.414335501651422,1.218547768370197,1.2407795305032474,bull,0.0039301364502968,0.0171585377083014,1.2407795305032474,0.03578187268080561,0.02128996236182848,0.006863415083320561,0.01442654727850792,2021
2021-11-14 00:00:00+00:00,0.842135868158292,1.560430009679851,1.314094080901993,1.235824063937543,bull,0.0171585377083014,-0.0287066548487429,1.235824063937543,0.03878371393568099,-0.03547637485722583,-0.01148266193949716,-0.023993712917728668,2021
2021-11-15 00:00:00+00:00,0.8180793154775349,1.5348886917262052,1.255660690261583,1.2445646598819735,bull,-0.0287066548487429,-0.0552712402547505,1.2445646598819735,0.03881610347439351,-0.0687886323289084,-0.022108496101900202,-0.046680136227008194,2021
2021-11-16 00:00:00+00:00,0.8046102978712577,1.4364011848671068,1.1557431852185502,1.2627033489190655,sideways,-0.0552712402547505,0.0040515419084121,1.2627033489190655,0.03805983711269998,0.005115895536037901,0.0016206167633648402,0.003495278772673061,2021
