timestamp,raw,scale,sized,realised,regime,asset_ret
2017-11-06 00:00:00+00:00,0.0,1.1371379467501475,0.0,0.0,warmup,-0.05712121212121213
2017-11-07 00:00:00+00:00,0.0,1.144971651132958,0.0,0.0,warmup,0.022507231238952263
2017-11-08 00:00:00+00:00,0.0,1.1365335402453294,0.0,0.0,warmup,0.04789500787889933
2017-11-09 00:00:00+00:00,0.0,1.0980178026558316,0.0,0.0,warmup,-0.04177312144146461
2017-11-10 00:00:00+00:00,0.0,0.9971571937358364,0.0,0.0,warmup,-0.08082448295136946
2017-11-11 00:00:00+00:00,0.0,1.1226520110656826,0.0,0.0,warmup,-0.03510692317281938
2017-11-12 00:00:00+00:00,0.0,1.0577694053312126,0.0,0.0,warmup,-0.07253375770085235
2017-11-13 00:00:00+00:00,0.0,0.9654497355145892,0.0,0.0,warmup,0.11034342164499211
2017-11-14 00:00:00+00:00,0.0,0.971050582094929,0.0,0.0,warmup,0.010577015760717456
2017-11-15 00:00:00+00:00,0.0,0.9039194604670626,0.0,0.0,warmup,0.10431491294473894
2017-11-16 00:00:00+00:00,0.0,0.8871398702812109,0.0,0.0,warmup,0.07465451055662187
2017-11-17 00:00:00+00:00,0.0,0.8837388392269765,0.0,0.0,warmup,-0.01579632915865603
2017-11-18 00:00:00+00:00,0.0,0.8847060848189688,0.0,0.0,warmup,0.008075481774428406
2017-11-19 00:00:00+00:00,0.0,0.8914079143128508,0.0,0.0,warmup,0.03276452004047825
2017-11-20 00:00:00+00:00,0.0,0.8894965517460062,0.0,0.0,warmup,0.02791272712784898
2017-11-21 00:00:00+00:00,0.0,0.8854242063157362,0.0,0.0,warmup,-0.017806422230593255
2017-11-22 00:00:00+00:00,0.0,0.8900527850793928,0.0,0.0,warmup,0.01738808731039576
2017-11-23 00:00:00+00:00,0.0,0.9229658373365563,0.0,0.0,warmup,-0.026526060606060664
2017-11-24 00:00:00+00:00,0.0,0.9271896947987813,0.0,0.0,warmup,0.02289208532764886
2017-11-25 00:00:00+00:00,0.0,0.9058714612096994,0.0,0.0,warmup,0.07066211727070315
2017-11-26 00:00:00+00:00,0.0,0.8952268533041966,0.0,0.0,warmup,0.06885452788357682
2017-11-27 00:00:00+00:00,0.0,0.895334817815221,0.0,0.0,warmup,0.03910176564256762
2017-11-28 00:00:00+00:00,0.0,0.9117465179512407,0.0,0.0,warmup,0.01845586571819635
2017-11-29 00:00:00+00:00,0.0,0.912078471437981,0.0,0.0,warmup,-0.0013086742386170247
2017-11-30 00:00:00+00:00,0.0,0.9189377755941917,0.0,0.0,warmup,-0.003319249837459348
2017-12-01 00:00:00+00:00,0.0,0.885488015546387,0.0,0.0,warmup,0.09763102090275666
2017-12-02 00:00:00+00:00,0.0,0.8880481668361012,0.0,0.0,warmup,0.0055566595276470565
2017-12-03 00:00:00+00:00,0.0,0.8860964850581924,0.0,0.0,warmup,0.03291419035629595
2017-12-04 00:00:00+00:00,0.0,0.8866348365170578,0.0,0.0,warmup,0.03135341009743131
2017-12-05 00:00:00+00:00,0.0,0.8882639949416801,0.0,0.0,warmup,0.00638699138954224
2017-12-06 00:00:00+00:00,0.0,0.7742888790156489,0.0,0.0,warmup,0.2023877081671055
2017-12-07 00:00:00+00:00,0.0,0.6579413844178343,0.0,0.0,warmup,0.23420936834634487
2017-12-08 00:00:00+00:00,0.0,0.6385557058727732,0.0,0.0,warmup,-0.05882572810481412
2017-12-09 00:00:00+00:00,0.0,0.6291700453874337,0.0,0.0,warmup,-0.0645841059740222
2017-12-10 00:00:00+00:00,0.0,0.6584017696729663,0.0,0.0,warmup,-0.0013043779286452395
2017-12-11 00:00:00+00:00,0.0,0.6573794911520162,0.0,0.0,warmup,0.10436553017296912
2017-12-12 00:00:00+00:00,0.0,0.6920715441931584,0.0,0.0,warmup,0.050004263947847294
2017-12-13 00:00:00+00:00,0.0,0.6800039076617285,0.0,0.0,warmup,-0.05868601002136464
2017-12-14 00:00:00+00:00,0.0,0.6790098872569792,0.0,0.0,warmup,0.0036052370307033677
2017-12-15 00:00:00+00:00,0.0,0.691287187169781,0.0,0.0,warmup,0.05903898439263089
2017-12-16 00:00:00+00:00,0.0,0.6806721704220313,0.0,0.0,warmup,0.1077499045869843
2017-12-17 00:00:00+00:00,0.0,0.6812286058629681,0.0,0.0,warmup,-0.013792359393201115
2017-12-18 00:00:00+00:00,0.906483075157774,0.675862152953163,0.612657602791737,0.0,warmup,-0.017543741959720416
2017-12-19 00:00:00+00:00,0.9070294784580499,0.6517032943398059,0.5911140991744271,0.5976671918547386,warmup,-0.0630431939475844
2017-12-20 00:00:00+00:00,0.8179271708683473,0.6254650177569254,0.5115848324510426,0.5787281201243861,warmup,-0.07522060146658427
2017-12-21 00:00:00+00:00,0.6866002214839424,0.6185352386366314,0.4246864318435343,0.500194897772413,warmup,-0.04474116030354813
2017-12-22 00:00:00+00:00,0.6239737274220033,0.5868341518115479,0.3661690930843813,0.39968443538503895,warmup,-0.09824542477853637
2017-12-23 00:00:00+00:00,0.5844155844155843,0.5879758776237886,0.34362226614377245,0.4139476972693399,warmup,0.060892701700213214
2017-12-24 00:00:00+00:00,0.7758475177886677,0.5765912058893393,0.44734685586801853,0.3306285368386295,warmup,-0.0566434220467249
2017-12-25 00:00:00+00:00,0.7649313205858213,0.5806315010760987,0.4441432208918679,0.44655559008117435,warmup,-0.0035128822087564515
2017-12-26 00:00:00+00:00,0.7588793545152459,0.5699800853095823,0.4325461192262806,0.47341717964061986,warmup,0.1142324502292551
2017-12-27 00:00:00+00:00,0.7723171715307009,0.5675451586051725,0.43832487160988987,0.46664047293296784,warmup,-0.026838276270860106
2017-12-28 00:00:00+00:00,0.7332745732285798,0.5579746688857746,0.4091486371995745,0.45136201905274154,warmup,-0.05967757049485001
2017-12-29 00:00:00+00:00,0.7112201113904413,0.558258179147542,0.3970444443579398,0.45332643661994604,warmup,0.007961240165231587
2017-12-30 00:00:00+00:00,0.6978188399614496,0.5299587724028755,0.3698152157855684,0.36732395585089056,warmup,-0.11843831638065094
2017-12-31 00:00:00+00:00,0.638873202618144,0.5335651461791058,0.34088047374486347,0.385315639031788,warmup,0.0796838626821359
2018-01-01 00:00:00+00:00,0.5580051372781248,0.5317530702967193,0.2967209449889852,0.3346344251737614,warmup,-0.02763589463562699
2018-01-02 00:00:00+00:00,0.52912277533788,0.5227112649362927,0.2765784352034651,0.3163254408676879,warmup,0.09655037347895146
2018-01-03 00:00:00+00:00,0.5087224611745803,0.5231641064908725,0.2661453318522369,0.2808555525104635,warmup,0.021420680295856087
2018-01-04 00:00:00+00:00,0.5109811708985179,0.5231296560988491,0.2673094042051289,0.2814817437228204,warmup,0.0031030312343109934
2018-01-05 00:00:00+00:00,0.5313230408488675,0.5528495442206193,0.29374170096720986,0.30492898932485024,warmup,0.11984293155690429
2018-01-06 00:00:00+00:00,0.5860124044263627,0.6385040123248957,0.3741712714983921,0.30666147737760435,warmup,0.008194570639993959
2018-01-07 00:00:00+00:00,0.6071945504987015,0.6399423898324604,0.38856953173938563,0.36128229900065767,warmup,-0.05408331135347777
2018-01-08 00:00:00+00:00,0.6270343950219328,0.636786756412264,0.3992871985649429,0.34398428621879046,warmup,-0.07298528151589379
2018-01-09 00:00:00+00:00,0.6301379713301882,0.634043226712743,0.3995347126164145,0.39100424697121816,warmup,-0.03419760513387582
2018-01-10 00:00:00+00:00,0.6164641572023741,0.6585858850389656,0.4059945925659256,0.397417893992207,warmup,0.02722120518003268
2018-01-11 00:00:00+00:00,0.5896754684467813,0.6383665203299574,0.3764290769163094,0.3710862148003428,warmup,-0.10535133020239085
2018-01-12 00:00:00+00:00,0.5722259428336345,0.6400439979229207,0.36624978016645204,0.37993766613324587,warmup,0.03846841688420399
2018-01-13 00:00:00+00:00,0.5753792782696756,0.6377003116031172,0.36691954504254887,0.38614717672876,warmup,0.026624457308249028
2018-01-14 00:00:00+00:00,0.495766284589745,0.6457202838440221,0.32012634600558637,0.3771333061238284,warmup,-0.03747687298024038
2018-01-15 00:00:00+00:00,0.43894664040701376,0.6809012298659443,0.29887930729866,0.31909649595005357,warmup,-0.0048498011530268
2018-01-16 00:00:00+00:00,0.4719650746325968,0.6246221952313342,0.2947998609895331,0.2851933186255782,warmup,-0.14863796909492277
2018-01-17 00:00:00+00:00,0.48140089722851725,0.6240974649449805,0.3004410795825567,0.27861408978783625,warmup,-0.031979229058574754
2018-01-18 00:00:00+00:00,0.5347204973338803,0.6280685346571095,0.33584111921161103,0.28050272724837844,warmup,0.009421420159446248
2018-01-19 00:00:00+00:00,0.6108984464717054,0.6358299125043387,0.3884275057691409,0.33966420195394886,warmup,0.01711197971258316
2018-01-20 00:00:00+00:00,0.5897752560135046,0.609169902053024,0.35927333493904373,0.4134956214567624,warmup,0.10990617436835759
2018-01-21 00:00:00+00:00,0.5939383786053472,0.6095018425482586,0.36200653612008427,0.3360378320963047,warmup,-0.09752013664713066
2018-01-22 00:00:00+00:00,0.6078307808189464,0.6122075709818144,0.3721186058931468,0.32115495168449126,warmup,-0.06524213481829144
2018-01-23 00:00:00+00:00,0.5964209706919932,0.6167875973189622,0.36786505750375764,0.3734084115033793,warmup,0.0054092711787270265
2018-01-24 00:00:00+00:00,0.5823977584026797,0.609909043920937,0.3552096600090753,0.38469692733366906,warmup,0.04913191204754952
2018-01-25 00:00:00+00:00,0.729081338431724,0.6418328952471866,0.46794838631632724,0.37967933344022736,warmup,-0.021026187857660528
2018-01-26 00:00:00+00:00,0.7217209659361241,0.6422890205835647,0.46355345234573747,0.46731276120030035,warmup,-0.002798165137614772
2018-01-27 00:00:00+00:00,0.6982752019937797,0.6468512185092299,0.45168016526445504,0.47247378427395914,warmup,0.020935537377930302
2018-01-28 00:00:00+00:00,0.6803640274454162,0.645635940822918,0.4392674689617909,0.4772091915106866,warmup,0.0191713048855906
2018-01-29 00:00:00+00:00,0.6654391671108566,0.6830234481781692,0.4545105544728662,0.46812252292279316,warmup,-0.03580010402219136
2018-01-30 00:00:00+00:00,0.6384933680846212,0.6750611862422699,0.4310220904670266,0.4416140544093644,warmup,-0.10141229757053172
2018-01-31 00:00:00+00:00,0.5969673638653015,0.6747293354017893,0.40279139267739295,0.4441923490414316,warmup,0.010504252126062985
2018-02-01 00:00:00+00:00,0.0,0.6774798947885676,0.0,0.4163209968936045,warmup,-0.10750109653573914
2018-02-02 00:00:00+00:00,0.0,0.6816911340052553,0.0,0.0,warmup,-0.025150234684493178
2018-02-03 00:00:00+00:00,0.0,0.6695647730638212,0.0,0.0,warmup,0.05149120570991572
2018-02-04 00:00:00+00:00,0.0,0.69128557237676,0.0,0.0,warmup,-0.11602705627705634
2018-02-05 00:00:00+00:00,0.0,0.6395590457936994,0.0,0.0,warmup,-0.15459523917379114
2018-02-06 00:00:00+00:00,0.0,0.6001918676262683,0.0,0.0,warmup,0.11343207065989502
2018-02-07 00:00:00+00:00,0.0,0.6056587490241457,0.0,0.0,warmup,-0.014659632748300733
2018-02-08 00:00:00+00:00,0.0,0.5851069769888096,0.0,0.0,warmup,0.08479028479028483
2018-02-09 00:00:00+00:00,0.0,0.5792103676937396,0.0,0.0,warmup,0.05511127876273103
2018-02-10 00:00:00+00:00,0.0,0.596608237862159,0.0,0.0,warmup,-0.014245168671239039
2018-02-11 00:00:00+00:00,0.0,0.5991733752138391,0.0,0.0,warmup,-0.055513372931702776
2018-02-12 00:00:00+00:00,0.0,0.5787760754547805,0.0,0.0,warmup,0.09900792643122314
2018-02-13 00:00:00+00:00,0.0,0.5785740473838065,0.0,0.0,warmup,-0.03970456297592051
2018-02-14 00:00:00+00:00,0.0,0.5539262216258912,0.0,0.0,bull,0.11185080768684541
2018-02-15 00:00:00+00:00,0.0,0.5873440828612272,0.0,0.0,bull,0.058930769409414996
2018-02-16 00:00:00+00:00,0.0,0.5883234403814491,0.0,0.0,bull,0.013583578484393177
2018-02-17 00:00:00+00:00,0.0,0.5729622108527757,0.0,0.0,bull,0.09382945053302238
2018-02-18 00:00:00+00:00,0.0,0.5657143535346463,0.0,0.0,bull,-0.06666906442476273
2018-02-19 00:00:00+00:00,0.0,0.5766007699236436,0.0,0.0,bull,0.0732135906990723
2018-02-20 00:00:00+00:00,0.0,0.5954526032333298,0.0,0.0,bull,0.008578994614003577
2018-02-21 00:00:00+00:00,0.0,0.5941834662520141,0.0,0.0,bull,-0.06953808307010678
2018-02-22 00:00:00+00:00,0.0,0.5873616728032471,0.0,0.0,bull,-0.059714355952161235
2018-02-23 00:00:00+00:00,0.0,0.590116301274828,0.0,0.0,bull,0.03204374364191254
2018-02-24 00:00:00+00:00,0.0,0.5872846747699846,0.0,0.0,bull,-0.044984765879512834
2018-02-25 00:00:00+00:00,0.0,0.5872490383121187,0.0,0.0,bull,-0.009354273364008625
2018-02-26 00:00:00+00:00,0.0,0.5779457240938657,0.0,0.0,bull,0.07314135563800339
2018-02-27 00:00:00+00:00,0.0,0.5773373217832735,0.0,0.0,bull,0.025880582524271833
2018-02-28 00:00:00+00:00,0.0,0.5785268724644307,0.0,0.0,bull,-0.024539656671937915
2018-03-01 00:00:00+00:00,0.0,0.5946447232514137,0.0,0.0,bull,0.057110175633315
2018-03-02 00:00:00+00:00,0.0,0.594671541103436,0.0,0.0,bull,0.009552199355355118
2018-03-03 00:00:00+00:00,0.0,0.6226946846531316,0.0,0.0,bull,0.03931818181818181
2018-03-04 00:00:00+00:00,0.0,0.6252834508998008,0.0,0.0,bull,0.0032713754646840343
2018-03-05 00:00:00+00:00,0.0,0.6288779467693714,0.0,0.0,bull,-0.008052380578732032
2018-03-06 00:00:00+00:00,0.0,0.6604905576836307,0.0,0.0,bull,-0.0595506585782164
2018-03-07 00:00:00+00:00,0.0,0.7399528544235929,0.0,0.0,bull,-0.07242990654205606
2018-03-08 00:00:00+00:00,0.0,0.7567152041301431,0.0,0.0,bull,-0.062479596977330076
2018-03-09 00:00:00+00:00,0.0,0.7580019223514854,0.0,0.0,bull,-0.0053616969142030735
2018-03-10 00:00:00+00:00,0.0,0.7700715597687158,0.0,0.0,bull,-0.049655321447866
2018-03-11 00:00:00+00:00,0.0,0.7554167075476107,0.0,0.0,bull,0.08395714142783062
2018-03-12 00:00:00+00:00,0.0,0.7476552247182011,0.0,0.0,bull,-0.043411496683406936
2018-03-13 00:00:00+00:00,0.0,0.7625179230767706,0.0,0.0,bull,0.0027861842105263435
2018-03-14 00:00:00+00:00,0.0,0.7496845534544676,0.0,0.0,bull,-0.10260775624056218
2018-03-15 00:00:00+00:00,0.0,0.7554762287859419,0.0,0.0,bull,0.006454230646446568
2018-03-16 00:00:00+00:00,0.0,0.8091187955225413,0.0,0.0,bull,0.0018171934832851289
2018-03-17 00:00:00+00:00,0.0,0.8192689537673097,0.0,0.0,bull,-0.05044108761329302
2018-03-18 00:00:00+00:00,0.0,0.8090749171986854,0.0,0.0,bull,0.042557523925880636
2018-03-19 00:00:00+00:00,0.0,0.8437758815192201,0.0,0.0,bull,0.0484619140625
2018-03-20 00:00:00+00:00,0.0,0.8557809392486078,0.0,0.0,bull,0.03620910466876226
2018-03-21 00:00:00+00:00,0.0,0.8932303315216453,0.0,0.0,bull,-0.000920224719101137
2018-03-22 00:00:00+00:00,0.0,0.8940940665359285,0.0,0.0,bull,-0.019874468752706043
2018-03-23 00:00:00+00:00,0.0,0.9173733326490311,0.0,0.0,bull,0.02432677115210513
2018-03-24 00:00:00+00:00,0.0,0.9291377841856082,0.0,0.0,bull,-0.04433242598380216
2018-03-25 00:00:00+00:00,0.0,0.9396065934270782,0.0,0.0,bull,-0.009182613751180901
2018-03-26 00:00:00+00:00,0.0,0.9446551121447998,0.0,0.0,bull,-0.03643676801135687
2018-03-27 00:00:00+00:00,0.0,0.933518329184664,0.0,0.0,bull,-0.04314180478821372
2018-03-28 00:00:00+00:00,0.0,0.9785667633923681,0.0,0.0,bull,0.019132340468666076
2018-03-29 00:00:00+00:00,0.0,0.9037275490173239,0.0,0.0,bull,-0.10861770275170224
2018-03-30 00:00:00+00:00,0.0,0.9018801323992999,0.0,0.0,bull,-0.0327669491525423
2018-03-31 00:00:00+00:00,0.0,0.9327325694119993,0.0,0.0,bull,0.011753779565158329
2018-04-01 00:00:00+00:00,0.0,0.9375970041230788,0.0,0.0,bull,-0.016235837482860616
2018-04-02 00:00:00+00:00,0.0,0.9421138502251336,0.0,0.0,bull,0.033597368548461626
2018-04-03 00:00:00+00:00,0.0,0.910001879704853,0.0,0.0,bull,0.05392327335234426
2018-04-04 00:00:00+00:00,0.0,0.8741857925080536,0.0,0.0,bull,-0.08528330347883462
2018-04-05 00:00:00+00:00,0.0,0.8859029449604775,0.0,0.0,bull,-0.000858403222766646
2018-04-06 00:00:00+00:00,0.0,0.9106316686973609,0.0,0.0,bull,-0.02458645563930828
2018-04-07 00:00:00+00:00,0.0,0.9108656765605564,0.0,0.0,bull,0.0415469987203525
2018-04-08 00:00:00+00:00,0.0,0.9055232470437128,0.0,0.0,bull,0.01827673589101253
2018-04-09 00:00:00+00:00,0.0,0.9128448253681128,0.0,0.0,bull,-0.03545294095022655
2018-04-10 00:00:00+00:00,0.0,0.9757792695870146,0.0,0.0,bull,0.007954359169001224
2018-04-11 00:00:00+00:00,0.0,0.9796087893853519,0.0,0.0,bull,0.017289402621835315
2018-04-12 00:00:00+00:00,0.0,0.8442952914116574,0.0,0.0,bull,0.1401427915062532
2018-04-13 00:00:00+00:00,0.0,0.915761514751367,0.0,0.0,bull,-0.002881505811015761
2018-04-14 00:00:00+00:00,0.0,0.9145428699187143,0.0,0.0,bull,0.013925928553601308
2018-04-15 00:00:00+00:00,0.0,0.9011659232782694,0.0,0.0,bull,0.04400039484650353
